smiles,log_p,C,O,N,F,Cl,benzene,NH2,unbrch_alkane,Al_COO,Al_OH_noTert,Al_OH,C_O,NH0,ether,NH1
CCc1ncc(C)nc1CC,1.95,9,0,2,0,0,0,0,0,0,0,0,0,2,0,0
Clc1ccc(-c2ccc(Cl)cc2Cl)c(Cl)c1,6.29,12,0,0,0,4,2,0,0,0,0,0,0,0,0,0
O=C(Nc1ccccc1)Nc1ccccc1,3.0,13,1,2,0,0,2,0,0,0,0,0,1,0,0,2
c1ccc(SSc2ccccc2)cc1,4.41,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0
NCC(F)(F)F,0.24,2,0,1,3,0,0,1,0,0,0,0,0,0,0,0
c1ccc2nsnc2c1,1.98,6,0,2,0,0,1,0,0,0,0,0,0,2,0,0
CCCC(=O)Oc1c(Br)cc(C#N)cc1Br,3.94,11,2,1,0,0,1,0,0,0,0,0,1,1,1,0
Cc1ccc(C)c(N)c1,1.83,8,0,1,0,0,1,1,0,0,0,0,0,0,0,0
NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,-0.64,8,2,7,0,0,0,4,1,0,0,0,0,3,0,0
Cc1ccc2c(c1)C1CN(C)CCC1N2C(=O)C=Cc1ccccc1,3.49,22,1,2,0,0,2,0,0,0,0,0,1,2,0,0
Cn1c(=O)cnc2ccccc21,0.79,9,1,2,0,0,1,0,0,0,0,0,0,2,0,0
COc1ccc2cc(CC(=O)OCC(=O)N3CCCC3)ccc2c1,2.71,19,4,1,0,0,2,0,0,0,0,0,2,1,2,0
Cc1ccccc1-n1nnnc1N,0.93,8,0,5,0,0,1,1,0,0,0,0,0,4,0,0
OCCC(F)(F)F,0.39,3,1,0,3,0,0,0,0,0,1,1,0,0,0,0
CCOC(=O)OCn1c(=O)[nH]cc(F)c1=O,0.15,8,5,2,1,0,0,0,0,0,0,0,1,1,2,1
O=NN(CCCl)C(=O)NC1CCCC1,2.2,8,2,3,0,1,0,0,0,0,0,0,1,2,0,1
Cc1c(Cl)c(Cl)c(C(C)C)c(Cl)c1Cl,6.8,10,0,0,0,4,1,0,0,0,0,0,0,0,0,0
O=C(c1ccc(F)cc1F)c1ccc2n1CCC2C(=O)O,2.59,15,3,1,2,0,1,0,0,1,0,0,2,1,0,0
COc1coc(CCl)cc1=O,0.16,7,3,0,0,1,0,0,0,0,0,0,0,0,1,0
CNC(C)Cc1ccc2c(c1)OCO2,2.15,11,2,1,0,0,1,0,0,0,0,0,0,0,2,1
CCOP(=S)(OCC)OP(=S)(OCC)OCC,3.99,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0
O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12,2.52,10,4,2,0,0,2,0,0,0,0,0,0,2,0,0
CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CCSC)NC(=O)C(N)C(C)C)C(=O)O,-0.63,25,5,4,0,0,1,1,0,1,0,0,4,0,0,3
CCn1c(=O)n(C)c(=O)c2[nH]cnc21,0.52,8,2,4,0,0,0,0,0,0,0,0,0,3,0,1
Cc1cc(O)c([N+](=O)[O-])cc1Cl,2.93,7,3,1,0,1,1,0,0,0,0,0,0,1,0,0
COc1ccc(C(=O)CCCC(=O)O)cc1Cl,2.17,12,4,0,0,1,1,0,0,1,0,0,2,0,1,0
O=C(O)Cc1cccc(Cl)c1,2.09,8,2,0,0,1,1,0,0,1,0,0,1,0,0,0
CCCC(=O)OCn1ncc2c(=O)[nH]cnc21,0.6,10,3,4,0,0,0,0,0,0,0,0,1,3,1,1
NNC(=O)c1ccc(Cl)cc1,1.18,7,1,2,0,1,1,1,0,0,0,0,1,0,0,1
O=C1NC(=O)C(c2ccccc2)N1,0.46,9,2,2,0,0,1,0,0,0,0,0,2,0,0,2
COC(=O)c1ccccc1NC(C)=O,1.65,10,3,1,0,0,1,0,0,0,0,0,2,0,1,1
FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl,3.56,13,1,3,4,2,1,0,0,0,0,0,0,3,1,0
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1.47,21,5,0,0,0,0,0,0,0,1,2,3,0,0,0
CCCC(C)(C)c1ccc(C2CCCC(O)C2)c(O)c1,4.82,18,2,0,0,0,1,0,0,0,1,1,0,0,0,0
c1ncncn1,0.12,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0
CC(=O)Oc1ccccc1C(=O)OCC(=O)N(C)C,0.38,13,5,1,0,0,1,0,0,0,0,0,3,1,2,0
CC1c2nc3ccccc3c(=O)n2CN1c1ccccc1,1.79,17,1,3,0,0,2,0,0,0,0,0,0,3,0,0
COC(=O)[C@@H]1[C@@H](C=C(C)C)C1(C)C,3.76,11,2,0,0,0,0,0,0,0,0,0,1,0,1,0
OC(c1ccccc1)c1ccc(Cl)cc1,3.61,13,1,0,0,1,2,0,0,0,1,1,0,0,0,0
COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,4.98,29,4,1,0,0,1,0,0,0,0,1,0,1,2,0
CN(C)CCOC(=O)c1ccccc1,2.06,11,2,1,0,0,1,0,0,0,0,0,1,1,1,0
CC1(C)SC2C(NC(=O)C(Cl)c3ccccc3)C(=O)N2C1C(=O)O,2.3,16,4,2,0,1,1,0,0,1,0,0,3,1,0,1
Nc1nnnn1-c1cccc2ccccc12,1.72,11,0,5,0,0,2,1,0,0,0,0,0,4,0,0
COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,3.53,10,4,0,0,4,1,0,0,0,0,0,0,0,0,0
CC1(C)C2CC=C(C=O)C1C2,2.98,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Nc1cccc2c(N)cccc12,0.89,10,0,2,0,0,2,2,0,0,0,0,0,0,0,0
Cc1ccc(Cl)cc1Cl,4.24,7,0,0,0,2,1,0,0,0,0,0,0,0,0,0
COCCCNC(=S)Cn1cnc([N+](=O)[O-])n1,0.63,8,3,5,0,0,0,0,2,0,0,0,0,4,1,1
Nc1nc(N)nc(N)n1,-1.37,3,0,6,0,0,0,3,0,0,0,0,0,3,0,0
Nc1ccc(S(=O)(=O)c2cccc(N)c2)cc1,1.03,12,2,2,0,0,2,2,0,0,0,0,0,0,0,0
COCCNC(=O)c1c(C)nc2c3c(c(C(=O)N(C)C)cn12)CCC(c1ccccc1)O3,2.15,24,4,4,0,0,1,0,1,0,0,0,2,3,2,1
O=C(O)COc1cccc(Br)c1,2.22,8,3,0,0,0,1,0,0,1,0,0,1,0,1,0
CCc1ccc(C)cc1C,4.47,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,2.4,13,2,1,0,0,2,1,0,0,0,0,0,0,0,0
CC(N)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C,-1.1,28,6,5,0,0,2,1,0,1,0,0,5,0,0,4
Clc1cc(Cl)cc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c1,7.1,12,0,0,0,6,2,0,0,0,0,0,0,0,0,0
Cc1ccccc1C(=O)N(NC(=O)c1ccccc1)C(C)(C)C,2.75,19,2,2,0,0,2,0,0,0,0,0,2,1,0,1
CC(=O)Oc1ccc(C(C)=O)cc1,1.29,10,3,0,0,0,1,0,0,0,0,0,2,0,1,0
CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,3.1,14,2,3,0,2,1,0,0,0,0,0,0,3,2,0
Cc1ccc(C)c(-n2nnnc2N)c1,1.45,9,0,5,0,0,1,1,0,0,0,0,0,4,0,0
COc1cccc(C=O)c1O,1.37,8,3,0,0,0,1,0,0,0,0,0,1,0,1,0
Nc1nc(N)c2c([N+](=O)[O-])cccc2n1,1.19,8,2,5,0,0,1,2,0,0,0,0,0,3,0,0
COc1cccc(C)c1,2.66,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0
COc1c(Cl)cc(Cc2cnc(N)nc2N)cc1Cl,2.78,12,1,4,0,2,1,2,0,0,0,0,0,2,1,0
Oc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@H](C2)NCC[C@@]341,-0.17,16,3,1,0,0,1,0,0,0,1,1,0,0,1,1
Cc1cccc(Nc2c([N+](=O)[O-])c(C)nn2-c2ccccc2)c1,3.25,17,2,4,0,0,2,0,0,0,0,0,0,3,0,1
Cc1cc(O)c(C)c(C)c1O,1.69,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0
Nc1cc[nH]c(=O)n1,-1.73,4,1,3,0,0,0,1,0,0,0,0,0,1,0,1
COc1cc(C=O)cc(OC)c1OC,1.39,10,4,0,0,0,1,0,0,0,0,0,1,0,3,0
Nc1ccc(S(=O)(=O)c2ccc(O)cc2O)cc1,1.29,12,4,1,0,0,2,1,0,0,0,0,0,0,0,0
NCCCc1ccccn1,0.49,8,0,2,0,0,0,1,0,0,0,0,0,1,0,0
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,6.2,25,3,1,0,1,3,0,0,0,0,0,1,1,2,0
C=CC1(C)CCC(C(C)(C)O)O1,2.43,10,2,0,0,0,0,0,0,0,0,1,0,0,1,0
O=Nc1c(O)ccc2ccccc12,2.28,10,2,1,0,0,2,0,0,0,0,0,0,1,0,0
CCCCCCCCCCNc1cc(-c2nnc(N)[nH]2)ccn1,4.07,17,0,6,0,0,0,1,7,0,0,0,0,3,0,2
Cc1ccc(CO)c(C=NNC(=O)c2cccc(Cl)c2)c1O,3.83,16,3,2,0,1,2,0,0,0,1,1,1,1,0,1
NS(=O)(=O)c1ccc(SCCCCO)cc1,0.93,10,3,1,0,0,1,1,2,0,1,1,0,0,0,0
C=C(C)CC(C)(CCC=C(C)C)OC(C)=O,4.36,14,2,0,0,0,0,0,0,0,0,0,1,0,1,0
CCCCC(C(=O)OCC)n1nc2ccccc2n1,3.88,14,2,3,0,0,1,0,0,0,0,0,1,3,1,0
CC(F)F,0.75,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
COc1cc2ncnc(Nc3ccccc3F)c2cc1OC,2.2,16,2,3,1,0,2,0,0,0,0,0,0,2,2,1
CCCN(CCC)C(=O)SCC,3.21,9,1,1,0,0,0,0,0,0,0,0,1,1,0,0
O=C(Nc1ncc([N+](=O)[O-])s1)c1ccc(Br)cc1,3.58,10,3,3,0,0,1,0,0,0,0,0,1,2,0,1
O=[N+]([O-])c1cc(F)cc(F)c1,2.03,6,2,1,2,0,1,0,0,0,0,0,0,1,0,0
CN(C)C(=O)Nc1ccc(Oc2nnnn2C2CCCCC2)cc1,2.18,16,2,6,0,0,1,0,0,0,0,0,1,5,1,1
O=C1C(F)=C(N2CC2)C(=O)C(N2CC2)=C1N1CC1,0.14,12,2,3,1,0,0,0,0,0,0,0,2,3,0,0
Oc1ccc(O)c(Cl)c1,1.4,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0
O=c1ccn(C2OC(CO)CC2F)c(=O)[nH]1,-0.87,9,4,2,1,0,0,0,0,0,1,1,0,1,1,1
O=C(CCn1cnc([N+](=O)[O-])n1)N1CCOCC1,-0.74,9,4,5,0,0,0,0,0,0,0,0,1,5,1,0
Cc1cc(OCCN(C)C)c(C(C)C)cc1OS(=O)(=O)C12CCC(CC1=O)C2(C)C,4.37,23,5,1,0,0,1,0,0,0,0,0,1,1,1,0
NC(=O)c1cccc(Br)c1,1.65,7,1,1,0,0,1,1,0,0,0,0,1,0,0,0
O=C(c1ccncc1)c1ccc([N+](=O)[O-])cc1,1.76,12,3,2,0,0,1,0,0,0,0,0,1,2,0,0
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],5.34,13,4,3,3,0,1,0,0,0,0,0,0,3,0,0
COC(=O)c1cnc2n(c1=O)CCCC2,-0.25,10,3,2,0,0,0,0,0,0,0,0,1,2,1,0
CNC(=O)OCc1c2c(n3c1C(OC(C)=O)CC3)C(=O)C=C(OC)C2=O,1.19,17,7,2,0,0,0,0,0,0,0,0,4,1,3,1
CCCCCC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,4.3,28,6,0,1,0,0,0,1,0,1,2,3,0,1,0
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,3.2,20,5,0,0,0,0,0,4,1,2,2,2,0,0,0
CN(C=O)c1c(N)n(C)c(=O)[nH]c1=O,-1.3,7,3,4,0,0,0,1,0,0,0,0,1,2,0,1
c1ccc(-c2cccc(-c3ccccn3)n2)nc1,1.96,15,0,3,0,0,0,0,0,0,0,0,0,3,0,0
O=C(O)c1ccccc1Nc1cccc(Cl)c1,5.43,13,2,1,0,1,2,0,0,0,0,0,1,0,0,1
Cc1ccc(C(=O)O)cc1,2.27,8,2,0,0,0,1,0,0,0,0,0,1,0,0,0
CCOC(=O)C(=Cc1cccc(OC)c1)C(=O)OCC,3.18,15,5,0,0,0,1,0,0,0,0,0,2,0,3,0
C=C1C(=O)OC2CC3(C)CCCC(C)C3=CC12,3.38,15,2,0,0,0,0,0,0,0,0,0,1,0,1,0
CCCCC(CC)C(=O)O,2.64,8,2,0,0,0,0,0,0,1,0,0,1,0,0,0
CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O,2.11,9,2,2,0,0,0,0,0,0,0,0,0,1,0,1
Cn1cnc([N+](=O)[O-])c1S(N)(=O)=O,-0.74,4,4,4,0,0,0,1,0,0,0,0,0,3,0,0
CC(=O)OCOc1ccccc1C(N)=O,0.52,10,4,1,0,0,1,1,0,0,0,0,2,0,2,0
CCCCCCCCCCCC(=O)O,4.6,12,2,0,0,0,0,0,7,1,0,0,1,0,0,0
CCN(CC)CCNC(=O)c1cc(I)c(N)cc1OC,3.09,14,2,3,0,0,1,1,0,0,0,0,1,1,1,1
O=C1c2ccc(O)cc2OCN1CCO[N+](=O)[O-],1.63,10,6,2,0,0,1,0,0,0,0,0,1,2,1,0
CCCCCOC1OC(CO)C(O)C(O)C1O,-0.42,11,6,0,0,0,0,0,2,0,4,4,0,0,2,0
CCNC(=O)C=Cc1ccc([N+](=O)[O-])o1,1.39,9,4,2,0,0,0,0,0,0,0,0,1,1,0,1
CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C,-0.25,26,5,4,0,0,1,1,0,1,0,0,4,0,0,3
O=c1ccn(C2C=C(CO)C(O)C2O)c(=O)[nH]1,-2.19,10,5,2,0,0,0,0,0,0,3,3,0,1,0,1
O=[N+]([O-])c1cc(C(F)(F)F)ccc1O,2.34,7,3,1,3,0,1,0,0,0,0,0,0,1,0,0
O=C1CCCN1Cc1ccccc1,1.25,11,1,1,0,0,1,0,0,0,0,0,1,1,0,0
CCC(C(N)=O)n1nc2ccccc2n1,1.25,10,1,4,0,0,1,1,0,0,0,0,1,3,0,0
COC(O)Cn1c(Br)cnc1[N+](=O)[O-],0.16,6,4,3,0,0,0,0,0,0,1,1,0,3,1,0
CCC1C(=O)NC(=O)N(C)C1=O,0.15,7,3,2,0,0,0,0,0,0,0,0,3,1,0,1
Cc1cn([C@H]2CC[C@@H](CO)O2)c(=O)[nH]c1=O,-0.6,10,4,2,0,0,0,0,0,0,1,1,0,1,1,1
CS(=O)(=O)c1cccc(-c2nc(N)nc(N)n2)c1,0.29,10,2,5,0,0,1,2,0,0,0,0,0,3,0,0
CC(C)NCC(O)CN1C(=O)COc2ccccc21,1.45,14,3,2,0,0,1,0,0,0,1,1,1,1,1,1
CN(C)CCN(C)S(=O)(=O)c1ccc(C(C)(C)[N+](=O)[O-])c([N+](=O)[O-])c1,1.42,14,6,4,0,0,1,0,0,0,0,0,0,4,0,0
Clc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,7.31,12,1,0,0,7,2,0,0,0,0,0,0,0,1,0
CC=NN(C(=O)c1ccc(OC)cc1)c1ccccc1,3.18,16,2,2,0,0,2,0,0,0,0,0,1,2,1,0
Clc1ccc2cc(Cl)c(Cl)cc2c1,5.12,10,0,0,0,3,2,0,0,0,0,0,0,0,0,0
Cc1ccsc1,2.34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=CNc1nccs1,0.54,4,1,2,0,0,0,0,0,0,0,0,1,1,0,1
CCC(CC)COC(=O)N(CC)CC,3.6,11,2,1,0,0,0,0,0,0,0,0,1,1,1,0
COc1ccc(-c2ccoc2)cc1CNC1CCCNC1c1ccccc1,4.2,23,2,2,0,0,2,0,0,0,0,0,0,0,1,2
CCNC(=O)CBr,0.34,4,1,1,0,0,0,0,0,0,0,0,1,0,0,1
Clc1ccc(Oc2c(Cl)cccc2Cl)cc1,5.3,12,1,0,0,3,2,0,0,0,0,0,0,0,1,0
COc1ccc(C2CC(=O)N(CCN(C)C)c3cccc(C(F)(F)F)c3C2)cc1,5.1,22,2,2,3,0,2,0,0,0,0,0,1,2,1,0
C=CCC1CN(C)CCC1(OC(=O)CC)c1ccccc1,2.97,18,2,1,0,0,1,0,0,0,0,0,1,1,1,0
COc1ccccc1NCC(N)=O,0.78,9,2,2,0,0,1,1,0,0,0,0,1,0,1,1
CCCSP(=O)(OCC)Oc1cnn(-c2ccc(Cl)cc2)c1,3.77,14,3,2,0,1,1,0,0,0,0,0,0,2,0,0
OCC(Br)(Br)Br,2.1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CC(C)=NNP(=O)(N1CC1)N1CC1,0.45,7,1,4,0,0,0,0,0,0,0,0,0,3,0,1
O=C(OCn1ncc2c(=O)[nH]cnc21)c1ccc(CN2CCOCC2)cc1,1.12,18,4,5,0,0,1,0,0,0,0,0,1,4,2,1
CNC(=O)Oc1ccc(I)cc1,2.46,8,2,1,0,0,1,0,0,0,0,0,1,0,1,1
CCCCN(CC)C(=O)SCCC,3.83,10,1,1,0,0,0,0,0,0,0,0,1,1,0,0
NS(=O)(=O)c1ccc2c(c1)S(=O)(=O)NC(C(Cl)Cl)N2,0.51,8,4,3,0,2,1,1,0,0,0,0,0,0,0,2
O=C1C=C(N2CC2)C(=O)C=C1N1CC1,0.18,10,2,2,0,0,0,0,0,0,0,0,2,2,0,0
CCC(CC)C(=O)Nc1cc(C(F)(F)F)ccc1S(N)(=O)=O,3.06,13,3,2,3,0,1,1,0,0,0,0,1,0,0,1
CCc1cccc(COC(=O)C2C(C=C(C)C)C2(C)C)c1,6.51,19,2,0,0,0,1,0,0,0,0,0,1,0,1,0
CNC12CCCCC1c1ccccc1C2,3.43,14,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Cc1ccc([N+]([O-])=NC#N)cc1,2.39,8,1,3,0,0,1,0,0,0,0,0,0,3,0,0
OCC1CCC(n2cnc3c(S)ncnc32)O1,-0.66,10,2,4,0,0,0,0,0,0,1,1,0,4,1,0
CSc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.09,11,4,4,0,0,0,0,0,0,3,3,0,4,1,0
COc1ccnc(C#N)n1,0.86,6,1,3,0,0,0,0,0,0,0,0,0,3,1,0
CC(C)CC#N,1.07,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Cc1cc(Cl)cc(Cl)c1NC1=NCCN1,2.38,10,0,3,0,2,1,0,0,0,0,0,0,1,0,2
CC=C(C)C(=O)OC1CC(C)CCC1C(C)C,6.2,15,2,0,0,0,0,0,0,0,0,0,1,0,1,0
c1ccn2nnnc2c1,-0.09,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0
N#C/N=[N+](\[O-])c1cccc([N+](=O)[O-])c1,1.45,7,3,4,0,0,1,0,0,0,0,0,0,4,0,0
CCCOC(=O)C(C(=O)OCCC)=C1SCCS1,3.35,12,4,0,0,0,0,0,0,0,0,0,2,0,2,0
OCc1nonc1-c1ccccc1,1.92,9,2,2,0,0,1,0,0,0,1,1,0,2,0,0
CCOC(=O)CCOc1ccc(-n2sc3ccccc3c2=O)cc1,3.59,18,4,1,0,0,2,0,0,0,0,0,1,1,2,0
COC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1Cl,1.35,9,5,1,0,1,1,0,0,0,0,0,1,1,1,0
O=c1[nH]c2ccccc2cc1-c1ccccc1,2.99,15,1,1,0,0,2,0,0,0,0,0,0,0,0,1
Clc1ccc(Sc2nc(C(Cl)(Cl)Cl)nc(C(Cl)(Cl)Cl)n2)cc1,6.67,11,0,3,0,7,1,0,0,0,0,0,0,3,0,0
O=C(OOC(=O)c1ccccc1)c1ccccc1,3.46,14,4,0,0,0,2,0,0,0,0,0,2,0,0,0
CN1CC=C(c2ccc(Cl)cc2)CC1,3.32,12,0,1,0,1,1,0,0,0,0,0,0,1,0,0
CCN1C(=O)CN=C(c2ccccc2)c2cc(N)ccc21,1.81,17,1,3,0,0,2,1,0,0,0,0,1,2,0,0
CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,3.5,16,2,1,0,0,1,0,0,0,1,1,0,0,0,1
O=C(Nc1ccc(Br)cc1)c1ccccc1O,4.51,13,2,1,0,0,2,0,0,0,0,0,1,0,0,1
CC(C)OC(=O)c1ccccc1,3.18,10,2,0,0,0,1,0,0,0,0,0,1,0,1,0
OCC1OC(Oc2cccc(C(F)(F)F)c2)C(O)C(O)C1O,0.49,13,6,0,3,0,1,0,0,0,4,4,0,0,2,0
COC1CC(OC2CCC3(C=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)OC(C)C1O,0.64,30,9,0,0,0,0,0,0,0,1,3,2,0,4,0
O=S1(=O)NC(C2CC=CCC2)=Nc2ccccc21,2.05,13,2,2,0,0,1,0,0,0,0,0,0,1,0,1
CN(C)C(=O)C=Cc1ccccc1,1.73,11,1,1,0,0,1,0,0,0,0,0,1,1,0,0
COCCCNc1ncc(-c2ccncc2)cc1C#N,2.03,15,1,4,0,0,0,0,2,0,0,0,0,3,1,1
ClC(Cl)(Cl)Sc1ccccc1,3.78,7,0,0,0,3,1,0,0,0,0,0,0,0,0,0
O=C(O)CCCCON=C(c1ccccc1)c1ccncn1,2.27,16,3,3,0,0,1,0,3,1,0,0,1,3,0,0
CC(C)CC1NC(=O)NC1=O,0.35,7,2,2,0,0,0,0,0,0,0,0,2,0,0,2
COc1cccc(C2=NCC(=O)Nc3ccc(Cl)cc32)c1,3.14,16,2,2,0,1,2,0,0,0,0,0,1,1,1,1
Nc1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],2.29,7,4,3,3,0,1,1,0,0,0,0,0,2,0,0
Cc1cc(Br)cnc1NS(=O)(=O)c1ccc(N)cc1,2.05,12,2,3,0,0,1,1,0,0,0,0,0,1,0,1
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,-3.05,19,9,3,0,0,1,0,0,0,6,6,3,1,0,2
CCOC(=O)C(Cc1ccccc1)(Cc1ccccc1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,3.4,24,6,1,0,0,3,0,0,0,0,0,1,1,1,0
CCCCC(C)=NNC(N)=Nc1ccccc1,2.05,13,0,4,0,0,1,1,0,0,0,0,0,2,0,1
Cc1ncc([N+](=O)[O-])n1CC(O)CO,-0.59,7,4,3,0,0,0,0,0,0,2,2,0,3,0,0
[N-]=[N+]=N[C@H]1C[C@H](n2cnc3c(N)ncnc32)O[C@@H]1CO,0.35,10,2,8,0,0,0,1,0,0,1,1,0,7,1,0
CN(C)c1ccc2c(c1)C(c1ccccc1)=NCC(=O)N2C,2.63,18,1,3,0,0,2,0,0,0,0,0,1,3,0,0
CC(C)CNOc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.89,10,7,4,0,0,1,0,0,0,0,0,0,3,0,1
Nc1nonc1NC(=O)c1ccccc1,1.41,9,2,4,0,0,1,1,0,0,0,0,1,2,0,1
CCCCCOC(=O)Nc1ccccc1,3.8,12,2,1,0,0,1,0,2,0,0,0,1,0,1,1
CCC1(CC)C(=O)NC(=O)N(C)C1=O,1.15,9,3,2,0,0,0,0,0,0,0,0,3,1,0,1
CS(=O)(=O)F,0.55,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
O=C(O)Cc1n[nH]oc1=O,-1.66,4,4,2,0,0,0,0,0,1,0,0,1,1,0,1
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,2.92,62,12,11,0,0,0,0,0,0,1,1,11,7,0,4
O=[N+]([O-])c1cc(Cl)cc(Cl)c1,3.09,6,2,1,0,2,1,0,0,0,0,0,0,1,0,0
Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,1.55,12,2,2,0,0,2,1,0,0,0,0,0,0,0,1
c1ccc(CNc2[nH]cnc3ncnc2-3)cc1,1.57,12,0,5,0,0,1,0,0,0,0,0,0,3,0,2
CCCCSC#N,2.03,5,0,1,0,0,0,0,2,0,0,0,0,1,0,0
CCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,0.01,12,4,5,0,0,0,0,0,0,3,3,0,4,1,1
CCCc1nc(NC)nc(N2CCOCC2)n1,2.15,11,1,5,0,0,0,0,0,0,0,0,0,4,1,1
Nc1ncc(Cc2ccccc2)c(N)n1,1.58,11,0,4,0,0,1,2,0,0,0,0,0,2,0,0
CCOCCOCCOP(=S)(N1CC1)N1CC1,0.38,10,3,2,0,0,0,0,5,0,0,0,0,2,2,0
ClC(Cl)C(Cl)C(Cl)Cl,3.23,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0
O=C1N=C(N2CCOCC2)CN1Cc1ccccc1Cl,1.0,14,2,3,0,1,1,0,0,0,0,0,1,3,1,0
O=C(O)CCCC1=NS(=O)(=O)c2cc(Cl)ccc2N1,0.83,11,4,2,0,1,1,0,0,1,0,0,1,1,0,1
CN(N=O)C(=O)Nc1ccc(F)cc1,1.88,8,2,3,1,0,1,0,0,0,0,0,1,2,0,1
O=NN1CCOCC1,-0.44,4,2,2,0,0,0,0,0,0,0,0,0,2,1,0
COc1sc(C(=O)Nc2nn[nH]n2)c(OC(C)C)c1Br,1.35,10,3,5,0,0,0,0,0,0,0,0,1,3,2,2
Cc1nc2c3c(c(C(=O)NC4CCC4)cn2c1C)CCC(c1ccccc1)O3,4.5,23,2,3,0,0,1,0,0,0,0,0,1,2,1,1
CC1CCC(C)N1N=O,0.86,6,1,2,0,0,0,0,0,0,0,0,0,2,0,0
CCCNC(=O)c1cc2ccccc2[nH]1,2.8,12,1,2,0,0,1,0,0,0,0,0,1,0,0,2
CC(=O)Nc1ccc2c(c1)Cc1cc([N+](=O)[O-])ccc1-2,3.08,15,3,2,0,0,2,0,0,0,0,0,1,1,0,1
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,1.13,17,6,2,0,0,1,0,0,2,0,0,4,1,0,1
CC(=O)N(c1nc(=O)n(C(C)C)c(=O)n1C)C(C)C,0.18,12,3,4,0,0,0,0,0,0,0,0,1,4,0,0
