smiles,log_p
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCC/C=C\\CCCCCC,21.92
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCC/C=C\\CCCCCC,21.56
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCC/C=C\\CCCCCC,22.45
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCC/C=C\\CCCCCC,22.09
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCC/C=C\\CCCCCC,22.98
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCC/C=C\\CCCCCC,22.61
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC/C=C\\CCCCCC,23.39
CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\\CCCCCCCC,25.68
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCCC/C=C\\CCCCCCCC,22.65
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\\CCCCCCCC)OC(=O)CCCCCCC/C=C\\CCCCCCCC,23.54
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC)OC(=O)CCCCCCC/C=C\\CCCCCCCC,22.81
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC)OC(=O)CCCCCCC/C=C\\CCCCCCCC,24.42
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC)OC(=O)CCCCCCC/C=C\\CCCCCCCC,25.31
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCC/C=C\\CCCCCCCC,22.73
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCC/C=C\\CCCCCCCC,21.92
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCC/C=C\\CCCCCCCC,22.73
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCC/C=C\\CCCCCCCC,22.81
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCC/C=C\\CCCCCCCC,22.45
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCC/C=C\\CCCCCCCC,24.06
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCC/C=C\\CCCCCCCC,23.34
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCC/C=C\\CCCCCCCC,22.98
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCC/C=C\\CCCCCCCC,21.92
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCC/C=C\\CCCCCCCC,21.56
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCC/C=C\\CCCCCCCC,22.45
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCC/C=C\\CCCCCCCC,22.09
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCC/C=C\\CCCCCCCC,22.98
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCC/C=C\\CCCCCCCC,22.61
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\\CCCCCCCC,23.39
CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC/C=C\\CCCCCCCC,25.68
CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC/C=C\\CCCCCCCC,26.56
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCCCCC/C=C\\CCCCCCCC,23.54
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC)OC(=O)CCCCCCCCC/C=C\\CCCCCCCC,23.7
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC)OC(=O)CCCCCCCCC/C=C\\CCCCCCCC,25.31
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC)OC(=O)CCCCCCCCC/C=C\\CCCCCCCC,26.2
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCC/C=C\\CCCCCCCC,23.62
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCC/C=C\\CCCCCCCC,23.7
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCC/C=C\\CCCCCCCC,23.34
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCC/C=C\\CCCCCCCC,24.95
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCC/C=C\\CCCCCCCC,24.23
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCC/C=C\\CCCCCCCC,23.87
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCC/C=C\\CCCCCCCC,23.34
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCC/C=C\\CCCCCCCC,22.98
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCC/C=C\\CCCCCCCC,23.87
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCC/C=C\\CCCCCCCC,23.5
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC/C=C\\CCCCCCCC,24.28
CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC,24.95
CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC,25.84
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\CCCC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC,21.03
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC,21.92
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\\CCCCCC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC,22.81
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCCCC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC,22.81
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\\CCCCCCCC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC,23.7
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC,22.98
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC,24.59
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC,25.48
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC,22.89
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC,22.09
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC,22.89
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC,22.98
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC,22.61
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC,24.23
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC,23.5
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC,23.14
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC,22.09
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC,21.73
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC,22.61
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC,22.25
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC,23.14
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC,22.78
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COCCCCCCCCCCCCCCCCCC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC,23.55
CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC,26.56
CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC,27.45
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\CCCC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC,22.65
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC,23.54
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC,24.42
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCCCC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC,24.42
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\\CCCCCCCC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC,25.31
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC,24.59
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC,26.2
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC,27.09
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC,24.51
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC,23.7
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC,24.51
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC,24.59
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC,24.23
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC,25.84
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC,25.12
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC,24.75
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC,23.7
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC,23.34
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC,24.23
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC,23.87
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC,24.75
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC,24.39
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC,25.17
CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC,27.45
CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC,28.34
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\CCCC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC,23.54
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC,24.42
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC,25.31
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCCCC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC,25.31
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\\CCCCCCCC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC,26.2
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC,25.48
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC,27.09
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC,27.98
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC,25.4
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC,24.59
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC,25.4
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC,25.48
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC,25.12
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC,26.73
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC,26.01
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC,25.64
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC,24.59
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC,24.23
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC,25.12
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC,24.75
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC,25.64
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC,25.28
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC,26.06
CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC,25.76
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC,22.73
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\\CCCCCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC,23.62
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC,22.89
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC,24.51
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC,25.4
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC,22.0
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC,22.81
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC,22.89
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC,22.53
CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCCC,24.14
